ühe+sugune	öhe+sugused
kõik	kõik
ikka	ikki
siuke	siukse
ee	ee
soon	*soone
või	või
seda+viisi	sedä+viisi
pahu+pidi	pahu+bidi
kuduma	kudusid
või	vai
seda+viisi	sedä+visi
taha	taha
aga	aga
nüüd	nüid
nüüd	nüid
ei	ei
tegema	`tehtä
seda+viisi	sedä+visi
enam	enäm
enne	`enne
enne	`enne
tegema	`tehti
seda+viisi	sedä+visi
taha	taha
see	sie
siis	siss
tegema	`tehti
siuke	siukke
jutt	jut´t
sisse	`sisse
jah	jaah
ah	ahh
nimi	nime
ei	ei
nimi	nime
keegi	kedägi
just	jus´t
olema	põlnd
tema	tall
just	jus´t
ütlema	ütteldä
no	no
siis	sis
kaks	kaks
silm	sil´mä
siis	sis
kuduma	*kuut´ti
pahu+pidi	pahuppidi
see	si
äär	äär
tagant	tagat
tagant	tagat
ülevalt	ülevält
seni+kui	senigu
alla	`alla
kuduma	*kuut´ti
seda+viisi	sedävisi
tegema	`tehti
just	just
see	sedä
rääkima	`rääkki
meel	meelest
ära	ärä
minema	läind
kõik	kõik
juba	juba
kool	kool´i
asi	as´jad
noh	nohh
talu	talu
talu+maja	talu+maea
olema	ol´li
talu	talu
tuba	tuas
olema	ol´lid
siis	sis
see	sel
aeg	aal
aga	aga
no	no
nüüd	nüid
olema	onn
nüüd	nüid
olema	onn
tegema	`tehti
uus	uuwed
kooli+maja	kool´i+maead
ja	ja
nüüd	nüid
ei	eij
olema	ole
enam	enämb
siuke	siuksit
talu+maja	talu+maeas
nüüd	nüid
olema	onn
nüüd	nüid
olema	onn
ikka	ikki
päris	periss
Lalsi	Lal’sis
olema	onn
seal	säl
kool	kuul´
ja	ja
Odiste	Odistes
olema	onn
jälle	`jälle
kooli+maja	kool´i+maea
ja	ja
ah	ah
mis	mis
mina	mina
ei	ei
saama	saand
kuigi	`kuigi
kaua	kauwat
käima	`käijä
mina	maa
kolm	kolm
talv	talvet
ikka	ikki
käima	käesi
käima	käesin
ka	ka
au	au
pärast	päräst
ja	ja
noh	nohh
siis	sis
õpetama	õppettadi
eesti	ees´ti
keel	kiilt
õpetama	õppettadi
ja	ja
siis	sis
katekismus	kat´ti`giskmus
olema	`ol´li
ja	ja
vene	vene
keel	kiilt
õpetama	õppettadi
ka	koa
ikka	kki
natuke	nattukke
ja	ja
kirjutamine	kirjuttamest
ja	ja
lugemine	lugemest
ja	ja
jah	jahh
ehvt	`ehvtid
või	või
siuke	`siuksed
paber	paberid
olema	ol´lid
kus	kuss
kus	kuss
kirjutama	kirjuttadi
siis	s
kooli+maja	kool´i+maeas
siis	siss
magama	magasime
sahver	`sahvres
olema	ol´lid
kott	kot´tid
ja	ja
siis	sis
sahver	`sahvrest
õhtul	`õhta
tooma	tõime
kott	kot´tid
sisse	`sisse
siis	siss
seal	siäl
magama	magasime
hommikul	ommokku
viima	viisime
jälle	jälle
jälle	jälle
sahver	`sahvre
siis	siss
sinna	`sinna
ja	ja
sahver	`sahver
olema	ol´li
kus	kuss
leib	l´evä
kott	kot´tid
olema	ol´lid
seal	säl
siis	siss
siuke	`siukkest
söögi+tegemine	söögi+degemist
ei	eij
olema	olnd
ega	egä
et	et
ühis+söök	ühis+*süükki
või	või
siuke	`siukkest
olema	ol´li
see	sel
aeg	aeal
ei	eij
olema	olnd
see	sedä
kui	ku
iga	igäl
üks	ühel
olema	ol´lid
oma	oma
kott	kot´tid
kott	kot´tid
kus	kuss
kust	kust
keegi	`kiigi
sööma	sõi
ah	ah
mina	mina
pidama	piän
siis	s
ka	ka
kuskile	`kus’kile
panema	panema
ah	ah
nii	nii
mina	mina
ee	ee
teadma	tiän
et	et
vana	vanad
inimene	inimest
rääkima	räägiväd
et	et
tema	temä
kolk	kolgast
mets	metsa
kolk	kolgast
olema	on
leidma	`leittud
aga	aga
vaat	vat
no	no
mina	mina
ei	eij
olema	ole
nii	nii
vana	vana
enam	enäm
ja	ja
siis	siis
olema	on
noh	noh
seal	siäl
lagi	lae
peal	piäl
olema	on
ee	ee
nii	nii
olema	olnd
tuli	tule
tukk	tukkid
et	et
seal	siäl
olema	on
keegi	`kiigi
varjul	varjul
olema	olnd
aga	aga
ei	ei
teadma	tiä
kes	kiss
nii	nii
aga	aga
noh	nohh
ja	ja
siis	siis
olema	on
tema	tedä
hakkama	akkattud
uuendama	uuwendama
ikka	`ikki
paremini	paremini
noh	nohh
tema	ta
olema	onn
üks	üks
vilets	vilets
olema	olnd
muidugi	muidugi
ega	ega
tema	ta
nii+sugune	nii+sugune
ei	eij
olema	ole
olema	olnd
ja	ja
siis	siis
olema	on
nii	nii
ee	ee
ikka	`ikki
tema	tedä
uuendama	uuwendama
ja	ja
uuendama	uuwendama
hakkama	akkattud
siin	siin
olema	onn
Raatlehv	`Raatlehvid
ja	ja
siin	siin
olema	on
palju	pal’lu
õpetaja	õppettaiid
olema	olnd
ja	ja
no	noo
just	just
selle+pärast	selle+pärast
et	et
tema	ta
olema	onn
kolk	kolgast
mets	metsa
kolk	kolgast
leidma	`leittud
see	sii
jah	jahh
kirik	kirik
see	sii
olema	onn
just	just
tema	temä
tähtis	`tähtis
see	sii
olema	onn
siis	sis
Kolga+Jaan	Kolga-Jaan’
aga	aga
kas	kas
see	si
olema	onn
siis	siis
Jaan	Jaan’
tema	ta
leidma	leind
vaat	vat
see	sedä
mina	ma
ka	ka
ei	i
teadma	tiä
see	sii
nagu	nigu
tähendama	tähendäb
üks	öhe
sõna	sõnaga
et	et
Kolga+Jaan	Kolga-Jaan’
Jaan	Jaan’
Kolk	Kolk
kolk	kolgast
olema	onn
tema	ta
leidma	`leittud
see	sii
aga	aga
Jaan	Jaan’
pidama	pidi
siis	sis
olema	olema
see	sii
leidja	`leid’jä
vist	vist
ehk	ehk
ega	egä
mina	ma
ka	ka
ei	i
teadma	tiä
noh	nohh
ja	ja
siis	siis
olema	onn
tema	tedä
ikka	`ikke
uuendama	uuwendama
hakkama	akkattud
uuendama	uuwendama
hakkama	akkattud
ühte+lugu	`ühte+lugu
ja	ja
ja	ja
nägema	näe
nüüd	nüid
olema	onn
kena+ke	kenäkke
kirik	kirik
välja	`väl’lä
tulema	tulnd
jah	jahh
noh	nohh
mina	ma
ei	i
teadma	tiä
siis	siis
oi	oi
siin	siin
olema	onn
Raatlehv	*Raatlehv
olema	ol’li
väga	vägä
hulk	ulk
aeg	`aega
ja	ja
siis	siis
olema	`ol’li
Reiman	`Reiman’
Reiman	`Reiman’
olema	ol’li
pere+kond	peregond
viie+liikmeline	viije+`liikmeline
pere+kond	peregond
olema	`ol’li
tema	tall
jah	jahh
neli	nel’i
viis	viis’
kuus	kuus
üks	üks
poeg	poeg
surema	surri
tema	tall
väikselt	`veikselt
ära	ärä
no	no
ütlema	`ütleme
viis	viije
noh	nohh
olema	olgu
üks	üks
surema	sur
ära	ärä
ja	ja
noh	nohh
siis	siis
õpetaja	õppettaea
surema	`surri
ära	ärä
ja	ja
tema	temä
abi+kaasa	abi+*kaasa
minema	läks
ära	ärä
siis	sis
tütar	`tütre
juurde	`juure
tütar	tüttär
saama	sai
kah	kahh
abielluma	abi+`ellus
keegi	kellegiga
mina	mia
ei	i
teadma	tiä
Tartu	`Tarttu
või	või
kus	kus
tema	ta
minema	läks
jah	jahh
ja	ja
siis	siis
tema	ta
Tartu	`Tarttu
vist	vist
tema	ta
surema	`surri
ära	ärä
ja	ja
nüüd	nüid
tooma	`tuudi
tema	ta
siis	siis
see	sii
siia	`siijä
Kolga+Jaani	Kolga-Jaani
ka	ka
kalmistu	kal’mistule
tema	temä
põrm	põrm
jah	jahh
jah	jahh
olema	onn
just	just
Reiman	`Reimanist
meie	me
rääkima	`rääksime
nüüd	nüid
jah	jahh
jah	jahh
Reiman	`Reiman’n
jah	jah
Reiman	`Reiman’
ise	isi
olema	onn
ka	kaa
siin	siin
Reiman	`Reimanil
olema	onn
rist	ris’t
seal	siäl
ja	ja
proua	prou
olema	onn
seal	siäl
ka	kaa
ja	ja
tema	tall
üks	üks
laps	laps
ka	ka
siin	siin
olema	onn
teine	teesed
laps	lapsed
olema	onn
nii+samuti	nisammatti
kus	kus
nemad	nad
keegi	`kiigi
olema	onn
ei	ei
teadma	tiä
hing+ki	ingestki
mina	mia
ka	ka
need	nendest
siis	siis
olema	ol’li
ei	ei
väga	vägä
kena	kenä
õpetaja	õppettaea
tema	temä
olema	ol’li
tema	temä
olema	ol’li
väga	väegä
rahul	rahul
rahvas	rahvas
olema	ol’li
tema	temäga
rahul	rahul
jaa	jaa
ja	ja
tema	temä
olema	ol’li
rahvas	`rahvaga
rahul	rahul
no	noo
jaa	jaa
siis	siis
see	sii
olema	`ol’li
noh	nohh
kui	kui
mina	mia
leer	leeris
käima	käisin
siis	siis
olema	ol’li
tema	tal
üks	üks
tütre+ke	`tütrekkene
alles	alles
siuke	`siukkene
kahe+aastane	kahe+`aastane
või	või
niuke	nihukke
väike	`veikke
olema	ol’li
see	selle
nimi	nimi
olema	ol’li
Maie	Maije
jah	jahh
noh	nohh
ja	ja
siis	siis
see	selle
järel	järel
tulema	tul’li
üks	üks
Tisler	`Tisler
see	sii
olema	ol’li
vähe	vähä
aeg	`aega
ja	ja
siis	siis
tulema	tul’li
Kobla	Kobla
see	sii
olema	ol’li
kah	kahh
mina	maa
ei	i
teadma	tiä
siis	ss
kolm	kolm
neli	nel’i
aasta	`aastad
või	või
ja	ja
nüüd	nüid
olema	on
see	sii
Viks	Viks
õpetaja	õppettaea
Viks	Viks
see	sii
olema	onn
üheksa	`öeksä
oot	ot
oot	ot
oot	ot
ootama	*oota
mina	ma
mõtlema	`mõtlen
üheksa+teist	`öeksä+teist
ei	ei
üheksa+teist	`öeksä+teist
kaks+kümmend	kaks+kümmend
üheksa+teist	`öeksä+teist
aasta	*aastad
või	või
kaks+kümmend	kaks+kümmend
olema	onn
nüüd	nüid
Viks	Viks
siin	siin
praegu	`praegu
jah	jahh
tema	temäl
olema	ol’li
siis	siis
tütre+ke	tütrekke
pisike	pisikkene
aastane	`aastane
ja	ja
nüüd	nüid
tütar	tüttär
saama	saab
jõul	jõulus
üheksa+teist+kümmend	öeksä+teis+kümme
aastane	`aastane
jah	jahh
nii	nii
ja	ja
nüüd	nüid
no	no
alevik	alevik
olema	ol’li
väike	väikke
väike	väikke
väike	väikke
seal	siäl
all	all
Vares	Varesse
juures	juures
noh	nohh
seal	siäl
kus	kus
meie	me
seal	siäl
post+kontor	pos’t+kunturi
minema	lähme
seal	säl
all	all
see	sii
üks	üks
väike	`veikke
maja	maea
olema	`ol’li
ja	ja
siit	siit
natuke	nattukke
maa	maad
parem	paremat
käsi	kätt
minema	`minnä
siin	siin
olema	ol’li
üks	üks
tuule+veski	tuule+`veske
ja	ja
see	sii
olema	ol’li
ka	kaa
siis	siis
ja	ja
ja	ja
siin	siin
all	all
olema	ol’li
üks	üks
väike	`veikke
maja	maea
kah	kahh
Krau	Krau
maja	maea
mina	minu
õde	õe
maja	maea
mina	mina
elama	elän
seal	siäl
praegu	praegu
jah	jahh
ja	ja
siis	siis
rohkem	rohkem
ei	eij
olema	olnd
rohkem	`rohkem
ei	eij
olema	olnd
vaat	vat
siis	siis
hakkama	akkatti
tegema	tegemä
piim	`piimä
õpetaja	õppettaea
Reiman	`Reiman’n
tegema	tegi
rahva+maja	`rahva+maea
see	sii
olema	ol’li
siis	siis
see	sii
mitte	`mitte
rahva+maja	`rahva+maea
mina	maa
rääkima	räägin
selts	sel’si
ei	eij
olema	olnd
kah	kahh
tema	temä
olema	`ol’li
see	sii
nägema	näe
mina	ma
ei	ei
saama	sa
mina	ma
ju	ju
vahest	vaest
jääma	jään
seisma	`seismä
oma	oma
sõna	sõnadegä
see	sii
olema	ol’li
see	sii
õpetaja	õppettaea
Reiman	`Reiman’n
mina	mull
olema	on
meel	meeles
kui	kui
tema	ta
need	niid
ee	ee
kivi	kivid
nurga+kivi	nurga+kivid
panema	pan’ni
rahvas	`rahvaga
tema	temä
ja	ja
siis	siis
õpetaja	õppettaea
Reiman	`Reiman’
ehitama	ehittäs
ka	ka
see	selle
piima+vabrik	`piimä+vabrikku
ja	ja
alla	`alla
seal	siäl
olema	`ol’li
üks	üks
vanade+kodu	vanade+kodo
kõik	kõik
õpetaja	õppettaea
Reiman	`Reiman’n
ehitama	ehittäs
tema	temä
olema	ol’li
siin	siin
hulga	`ulkka
aasta	*aastid
aga	aga
vaat	vat
mina	ma
ei	i
teadma	tiä
kui	kui
kaua	`kauwa
aasta	*aastaid
tema	temäl
olema	ol’lid
laps	lapsed
kõik	kõik
juba	juba
suur	*suured
ja	ja
siin	siin
juba	juba
abielluma	abi+`ellusid
ja	ja
siis	siis
sedasi	sedäsi
noh	nohh
ja	ja
nüüd	nüid
olema	onn
kasvama	`kasvand
järjest	järjest
ja	ja
järjest	järjest
ja	ja
järjest	järjest
need	niid
olema	ol’lid
siis	sis
ainuke	aenukkesed
kolm	kolm
maja	maea
olema	ol’li
siin	siin
rohkem	`rohkem
ei	eij
olema	olnd
siin	siin
Kolga+Jaani	Kolga-Jaanis
no	no
õpetaja	õppettaea
maja	maea
olema	ol’li
ka	ka
siis	siis
küll	küll
no	no
viis+kümmend	viis’+kümmend
ikka	`ikki
ütlema	`ütlem
kohe	kohe
kõvasti	kõvasti
jaa	jaa
kui	kui
ka	ka
rohkem	`rohkem
ei	eij
olema	ole
viis+kümmend	viis’+kümmend
või	või
kuus+kümmend	kuus+kümmend
no	no
mina	mina
seitse+kümmend	seetse+kümmend
nüüd	nüid
ah	ahh
kunas	kuna
need	niid
olema	onn
no	no
need	niid
olema	onn
aasta	`aasta
aasta	`aastalt
ühte+lugu	ühte+lugu
kasvama	kasvavad
jaa	jaa
just	just
noh	nohh
siia	`siije
olema	onn
siis	sis
ennem	ennemäst
juba	juba
mõni	mõnid
olema	on
sinna	`sinna
tekkima	`tekkind
nii	ni
kui	kui
rutem	ruttemalt
no	no
see	sii
veski+maja	`veske+maea
mis	miss
olema	ol’li
seal	säl
tuule+veski	tuule+`veske
see	sii
omanik	omanik
see	sii
müüma	müis
ära	ärä
see	sii
surema	`surri
ära	ärä
ee	ee
see	sii
ja	ja
siis	siis
noh	nohh
ja	ja
siis	siis
tema	temä
müüma	müis
enne	`enne
ära	ära
aga	aga
siis	siis
surema	`surri
tema	temä
ära	ärä
ja	ja
siis	s
tulema	tul’li
teine	teene
omanik	omanik
sinna	`sinna
ja	ja
see	sii
siis	sis
ehitama	ehittäs
oma	omal
uus	uuwe
maja	maea
see	sest
veski	`veskest
ei	eij
olema	ole
jälg+ki	`jäl’gegi
järele	järele
jääma	jäänd
jah	jahh
see	sii
olema	onn
täiesti	täiesti
kaduma	kadund
ja	ja
mis	miss
nüüd	nüd
mis	miss
mina	maa
veel	viil
teadma	tiän
teie	teile
jutustama	juttustada
see	sii
vana	vana
mis	miss
siin	siin
olema	onn
vaatama	vaatta
see	see
olema	ol’li
õpetaja	õppettaea
Reiman	`Reiman’i
noh	nohh
tema	temä
tema	temäl
olema	`ol’li
ju	ju
põld	põld
ja	ja
tema	temä
seal	siäl
noh	nohh
tarvitama	tarvittas
tema	tedä
noh	nohh
oma	oma
oma	oma
ee	ee
põld	põllu
jaoks	jaoss
noh	nohh
seal	sääl
olema	`ol’li
kuivati	kuivattes
olema	ol’li
seal	sääl
sees	sihes
ja	ja
seal	siäl
peksma	peksetti
rehi	`rehte
ja	ja
kõik	kõik
nii	nii
see	sii
olema	onn
kah	kahh
siis	siis
see	sii
vana	vana
maja	maea
aga	aga
peale	piäle
see	selle
enam	enäm
ei	eij
olema	ole
siis	siis
siin	siin
peale	`piäle
nemad	nende
need	niid
olema	onn
kõik	kõik
uus	uuwed
no	no
muidugi	mud’ugi
see	sii
õpetaja	õppettaeal
maja	maea
olema	`ol’li
ka	ka
vana	vana
no	no
need	nii
olema	onn
ka	ka
põline	põl’ised
need	niid
olema	onn
ka	ka
põline	põl’ised
vaatama	vaadakke
meie	me
minema	lähme
vähe	vähä
siia	siije
siia	siije
noh	nohh
siit	siit
minema	lähme
park	`parkki
vähe	vähä
kus	kuss
olema	onn
nii+sugune	*niisuksed
põline	põl’ised
puu	puud
seal	sääl
olema	on
pärn	pärnäd
kõige	kõige
rohkem	`rohkem
jaa	jaa
ja	ja
olema	onn
ka	ka
vaher	`vahtrid
ja	ja
nii	nii
noh	nohh
siuke	`siuksed
ilu+puu	ilu+puud
ütlema	`ütleme
ühe+sõnaga	öhe+sõnaga
siit	siit
kirik	kirikku
juurest	*juurest
võima	võeme
astuma	`astuda
mõni	mõni
samm	samm
siis	sis
teie	te
nägema	näette
kohe	kohe
siit	siit
nemad	nad
ei	eij
olema	ole
kaugel	`kaugel
siit	siit
park	par’k
jah	jahh
see	sii
olema	onn
see	sii
olema	onn
kirik	kirikku
park	par’k
ütlema	`öeldäss
tema	tedä
aga	aga
kolhoos	kal`oos’
võtma	`võttis
ära	ärä
ja	ja
kolhoos	kal`oos’
no	no
nüüd	nüid
õpetaja	õppettaea
nüüd	nüid
ikka	`ikke
saama	saab
tarvitama	tarvittada
jah	jahh
siis	siis
siuke	`siukke
lugu	lugu
olema	onn
jah	jahh
meie	me
võima	võeme
küll	kül
astuma	`astuda
et	et
teie	te
nägema	`näette
mis+sugune	misuksed
põline	põl’ised
puu	puud
seal	säl
olema	onn
põline	põl’ised
puu	puud
kohe	kohe
täiesti	täijesti
oh	ohh
need	niid
olema	onn
väike	`väikkesed
kõik	kõik
mis	miss
siin	siin
olema	onn
need	niid
olema	onn
ikka	`ikki
siuke	`siukst
mina	mina
mina	mina
pidama	peän
kaks	kaks
kord	`korda
seda+viisi	sedä+visi
haarama	`aarama
enne	`enne
kui	ku
mina	ma
saama	saan
ja	ja
ja	ja
ja	ja
ah	ahh
see	sii
noh	nohh
see	sii
mina	mina
olema	olen
seitse+kümmend	seet’se+kümmend
aasta	aastad
vana	vana
siis	siis
olema	ol’li
tema	ta
juba	juba
seal	siäl
vana	vana
ja	ja
siis	siis
käima	käisid
mina	minu
mina	mina
ei	ei
käima	käind
muu	muut
kui	ku
valla+kool	valla+*koolis
siis	siis
ei	eij
olema	olnd
mina	minu
isa	isäl
ema	emäl
olema	`ol’li
üks+teist+kümmend	üks+`teis+kümme
laps	last
no	noo
olema	`ol’li
siuke	`siukke
väike	`veikke
koha+ke	kohakkene
siuke	siukke
kaks+kümmend	kahe+`kümne
vaka+maane	vakka+mane
no	no
olema	`ol’li
kah	kahh
kuus	kuus
lehm	`lehma
olema	`ol’li
aga	aga
no	no
kolm	kolm
tükk	`tükki
olema	onn
nüüd	nüid
siis	siss
väike	`veiksest
pea	piäst
ära	ära
surema	surnd
aga	aga
teine	teesed
olema	onn
ikka	ikki
noh	nohh
siis	siis
hakkama	akkasid
nemad	nad
minema	läksid
sõja+väli	sõea+väl’lale
surema	surrid
sinna	`sinna
juba	juba
kaks	kaks
vend	`venda
ära	ärä
ja	ja
teine	teene
olema	ol’li
kaheksa+teist+kümmend	kahessa+teis+`kümme
teine	teene
kaks+kümmend	kahe+`kümne
üks	ühe
jääma	jäid
sinna	`sinna
sõda	`sõtta
noh	nohh
mina	mina
tulema	`tul’lin
kodu	kodost
ära	ärä
siis	siis
tulema	tul’li
vend	vend
isa	isä
surema	`surri
kah	kahh
sõda	sõea
aeg	aeg
ära	ärä
siis	siis
tulema	tul’li
vend	vend
vend	vend
võtma	`võt’tis
naine	`naise
ega	egä
siis	siis
enam	enäm
ei	ei
kõlbama	`kõlba
õde	õed
siis	siis
pidama	piäd
välja	`väl’lä
lendama	`lendämä
pesa	pesäst
jaa	jaa
nii+moodi	nii+`muud’i
jah	jahh
kooli+maja	kool’i+maea
olema	onn
kohe	kohe
meie	meil
seal	säl
üle	üle
aed	aija
üle	üle
aed	aija
no	no
siis	siis
hakkama	akkasid
teine	teesed
vend	vennäd
seal	säl
käima	`käimä
ja	ja
ja	ja
õde	õed
siis	sis
käima	käisid
kõik	kõik
seal	seäl
noh	nohh
see	see
ütlema	`öeldi
kihelkonna+kool	kihelkonna+kuul’
siis	siis
nii	nii
ja	ja
ja	ja
jaa	jaa
see	see
ei	eij
olema	olnd
mitte	`mitte
valla+kool	valla+kuul’
see	se
olema	ol’li
kihelkonna+kool	kihelkonna+kuul’
sinna	sinna
tulema	tul’li
raha	raha
maksma	`maksa
ja	ja
jaa	jaa
sinna	`sinna
tulema	tul’li
raha	raha
maksma	maksa
ja	ja
seda+viisi	sedä+`viisi
no	no
kaks	kaks
olema	ol’li
seal	sääl
see	sii
õpetaja	õppettaea
Tiit	Tiit
olema	ol’li
see	sii
olema	ol’li
üks	üks
põline	põl’ine
ja	ja
see	sii
käima	käis
siin	siin
siis	sis
kirik	kirikku
juures	jures
orel	orelit
ka	ka
mängima	`män’gimäs
ühes	öhes
see	sii
Tiit	Tiit
ja	ja
siis	ss
olema	ol’li
ka	ka
ühtlasi	`ühtläisi
kooli+õpetaja	kooli+õppettaea
noh	nohh
püha	pühä
või	või
need	nii
argine	aribased
päev	päeväd
olema	ol’li
tema	ta
kooli+õpetaja	kooli+õppettaea
püha+päev	pühäbä
olema	ol’li
vaba	vaba
siis	sis
tulema	tul’li
kirik	kirikku
jah	jahh
jah	jahh
nii	ni
kui	ku
köster	`köster
jah	jahh
jaa	jaa
proua	prouwa
olema	ol’li
tema	tall
nii+sugune	nisukkene
kah	kahh
üks	üks
tore	tore
askeldaja	askeldaea
inimene	inimene
tema	taa
kuduma	kudus
kangas	`kangaid
jaa	jaa
tema	tall
olema	ol’li
mitu	mittu
ja	ja
mitu	mittu
õpilane	õppilast
ja	ja
väga	vägä
ilus	ilusid
kangas	`kangid
viima	viis
Tartu	`Tarttu
saama	sai
esimene	esimesed
au+hind	au+innad
oma	omale
ja	ja
jaa	jaa
väga	vägä
tore	toredid
jaa	jaa
ee	ee
töö	tüüsid
tema	ta
tegema	tegi
täiesti	täijesti
andekas	andekkas
inimene	inimene
olema	`ol’li
kah	kahh
jah	jahh
jah	jahh
õpetama	õppettas
jah	jahh
ei	ei
need	neid
kooli+õpilane	kooli+õppilaisi
küll	küll
ei	ei
aga	aga
nii	nii
päris	periss
vana	vanad
inimene	inimest
minema	läksid
ja	ja
tahtma	`tahtsid
noh	nohh
mina	minu
õde	õde
olema	`ol’li
seal	siäl
ja	ja
jaa	jaa
teine	`teisi
veel	viil
mitu	`mitmid
ja	ja
mitu	`mitmid
tema	temä
õpetama	õppettas
kuduma	kuduma
noh	nohh
siis	sis
pärast	pärast
sina	sa
saama	said
ise	is’i
see	sest
töö	tüüst
jagu	jagu
ja	ja
kui	ku
sina	sa
ei	ei
saama	saand
tulema	tul’lid
tema	temä
juurde	`juure
tema	temä
jälle	`jälle
aitama	`aittas
sina	sind
see	see
olema	ol’li
ka	ka
hästi	`äs’ti
andekas	andekkas
inimene	inimene
see	si
abi+kaasa	abi+kaasa
tema	tall
jah	jahh
ja	ja
siis	siis
olema	ol’li
nii	nii
see	sii
jah	jahh
see	sii
olema	onn
ka	ka
nüüd	nüid
maha	maha
lõhkuma	lõhuttud
ega	egä
see	sedä
enam	enäm
ka	kaa
ei	ij
olema	ole
see	sedä
kooli+maja	kooli+maea
jumal	jummal
mina	ma
ei	i
teadma	tiä
mis	miss
see	sest
igavene	igävesest
vana	vanast
mina	ma
ei	i
teadma+ki	`tiägi
õieti	õijetti
aga	aga
nüüd	nüid
pärast	päräst
ehitama	ehittädi
sinna	`sinna
uus	*uuwvem
jälle	`jälle
no	no
seal	seäl
olema	`ol’li
üleval	üleväl
olema	`ol’li
klassi+tuba	klas’si+tuba
ja	ja
kaks	kaks
üks	üks
magamis+tuba	magadese+tuba
kaks	kaks
klassi+tuba	klas’si+tuba
kaks	kaks
klassi+tuba	klas’si+tuba
olema	`ol’li
ja	ja
üks	üks
magamis+tuba	magadese+tuba
ja	ja
all	all
olema	ol’li
üks	üks
magamis+tuba	magadese+tuba
ja	ja
köök	küük’
ja	ja
nii	nii
edasi	edäsi
jah	jahh
ja	ja
noh	nohh
siis	siis
ei	eij
olema+ki	`olntki
ruum	`ruumi
rohkem	`rohkem
trepp	trepp
käima	käis
üles	ülesse
ja	ja
seal	siäl
olema	ol’li
siis	siis
see	sii
kool	kooli
õppimine	`õppimese
koht	koht
ja	ja
olemine	olemene
seal	säl
üleval	üleväl
üleval	ülevel
jah	jahh
olema	ol’li
klassi+tuba	klas’si+tuba
üleval	üleväl
olema	ol’lid
klassi+tuba	klas’si+tuad
jah	jahh
teenima	`tiinimä
talu	talusse
jaa	jaa
mina	mina
olema	olen
üle	üle
kolm+kümmend	kolme+`kümne
aasta	`aasta
võõras	võerast
teenima	`tiinind
palju	`pal’lu
tore	tore
kui	ku
tervis	tervist
olema	onn
ja	ja
jõudma	jõuwad
pere+mees	peremel
käsk	`käsku
täitma	`täittä
ja	ja
ja	ja
sina	sull
tervis	tervist
olema	onn
siis	siis
olema	onn
hea	iä
kui	ku
sina	sa
pere+mees	peremelle
käsk	`käsku
täitma	täedäd
ja	ja
pere+mees	peremis
olema	on
siis	sis
sina	sinu
vastu	`vasta
kui	kui
sina	sina
pere+mees	peremell
hea	iä
olema	oled
siis	sis
olema	onn
pere+mees	peremis
ka	ka
sina	sinule
hea	iä
noh	nohh
tema	tedä
olema	ol’li
ka	ka
mitu	`mitmed
moodi	`muud’i
saama	sai
kroon	*kroonid
olema	`ol’lid
siis	siis
saama	sain
mina	ma
kaks+kümmend	kaks+kümmend
kolm	kolm
ee	ee
neli	nel’i
kroon	`krooni
saama	sain
kõige	kõege
rohkem	`rohkem
aasta	`aasta
palk	palk
olema	ol’li
see	sii
raha+palk	raha+palk
olema	ol’li
see	sii
jah	jahh
ee	ee
jah	jahh
mantli+riie	`mantle+`riide
saama	sain
veel	viil
sinna	`sinna
kõrvale	kõrvale
jaa	jaa
ja	ja
teine	teene
aasta	`aasta
olema	ol’lin
kaks	kaks
aasta	`aastad
seal	siäl
siis	sis
teine	teene
aasta	`aasta
saama	sain
kleit	kleidi
jälle	`jälle
jah	jahh
ja	ja
noh	nohh
mina	mea
olema	olen
jah	jahh
palju	paelu
noh	nohh
siin	siin
apteek	`aptiigis
olema	olen
mina	ma
nüüd	nüid
viis	viis’
aasta	`aastad
olema	olnd
juba	juba
jaa	jaa
noh	nohh
kus	kus
mina	ma
olema	olen
olema	olnd
no	no
üks	öhes
talu	talus
olema	ol’lin
mina	ma
jälle	`jälle
viis	viis’
aasta	`aastad
ja	ja
ja	ja
nii+samuti	nii+samatti
mina	ma
olema	olen
ikka	`ikke
kümme	kümme
aasta	`aastad
olema	ol’lin
üks	ühes
koht	kohas
ja	ja
siis	siis
olema	onn
kohe	kohe
sedasi	sedäsi
mina	mea
ei	eij
olema	ole
nii	ni
väga	vägä
rändaja	`rändäjä
olema	olnd
pidama	piän
ikka	`ikke
rahul	rahul
olema	olema
see	sellegä
mis	miss
olema	onn
mina	mea
olema	ol’lin
seal	seäl
Oorgu	`Uurgus
Oorgu	`Uurgus
Söödi	*Söödi
talu	talus
kuulma	kule
teie	te
minema	lähätte
siis	siis
kui	ku
teie	te
minema	lähätte
siit	siit
vaatama	vatta
teie	te
minema	lähätte
pöörama	`püürätte
siit	siit
sedasi	sedäsi
jaa	jaa
siis	sis
pöörama	`püürätte
sinna	`sinna
alla	`alla
Viljandi	Vil’ländi
poole	*poole
ja	ja
minema	lähätte
siis	siis
umbes	`ummes
no	no
üks	üks
seitse	seitse
kaheksa	kahessa
kilo+meeter	kilu+*miittert
vaat	vat
seal	seäl
hakkama	`akkab
Oorgu	`Uurgu
küla	külä
vaatama	*vaatta
kui	kui
teie	te
minema	lähätte
teisel+pool	teesep+puul
mõlemad	mõlemil
pool	puul
olema	onn
maja	maead
kohe	kohe
vaatama	vaatta
see	sii
